2026-07-06 | AC: 1911 | hours: 8902:20
2026-07-06 | AC: 1533 | hours: 9173:35
2026-07-06 | AC: 1912 | hours: 9283:00
2026-07-06 | AC: 1918 | hours: 9668:30
2026-07-06 | AC: 1913 | hours: 9676:00
2026-07-06 | AC: 1531 | hours: 10328:35
2026-07-06 | AC: 1535 | hours: 10823:55
2026-07-06 | AC: 1534 | hours: 10924:20
2026-07-06 | AC: 1532 | hours: 10937:20
2026-07-07 | AC: 2512 | hours: 84.2
2026-07-07 | AC: 2511 | hours: 86.1
2026-07-07 | AC: 2612 | hours: 304:50
2026-07-07 | AC: 2611 | hours: 313:45
2026-07-07 | AC: 1935 | hours: 771:20
2026-07-07 | AC: 1547 | hours: 862:10
2026-07-07 | AC: 1546 | hours: 1019:10
2026-07-07 | AC: 1934 | hours: 1051:15
2026-07-07 | AC: 1545 | hours: 1770:00
2026-07-07 | AC: 2013 | hours: 1836.0
2026-07-07 | AC: 1544 | hours: 2158:20
2026-07-07 | AC: 1543 | hours: 2216:25
2026-07-07 | AC: 1933 | hours: 2387:25
2026-07-07 | AC: 1931 | hours: 2606:30
2026-07-07 | AC: 1932 | hours: 2724:10
2026-07-07 | AC: 1541 | hours: 2724:10
2026-07-07 | AC: 1542 | hours: 4066:50
2026-07-07 | AC: 1922 | hours: 4687:25
2026-07-07 | AC: 2012 | hours: 4690.7
2026-07-07 | AC: 2011 | hours: 4725.7
2026-07-07 | AC: 2221 | hours: 4930:40
2026-07-07 | AC: 1521 | hours: 5356:35
2026-07-07 | AC: 1921 | hours: 5510:30
2026-07-07 | AC: 2222 | hours: 5996:50
2026-07-07 | AC: 1916 | hours: 8229:55
2026-07-07 | AC: 1915 | hours: 8301:25
2026-07-07 | AC: 1914 | hours: 8527:00
2026-07-07 | AC: 1911 | hours: 8902:20
2026-07-07 | AC: 1533 | hours: 9173:35
2026-07-07 | AC: 1912 | hours: 9283:00
2026-07-07 | AC: 1918 | hours: 9668:30
2026-07-07 | AC: 1913 | hours: 9677:00
2026-07-07 | AC: 1531 | hours: 10330:00
2026-07-07 | AC: 1535 | hours: 10826:25
2026-07-07 | AC: 1534 | hours: 10924:20
2026-07-07 | AC: 1532 | hours: 10938:50
2026-07-08 | AC: 2512 | hours: 84.2
2026-07-08 | AC: 2511 | hours: 86.1
2026-07-08 | AC: 2612 | hours: 304:50
2026-07-08 | AC: 2611 | hours: 313:45
2026-07-08 | AC: 1935 | hours: 774:50
2026-07-08 | AC: 1547 | hours: 862:10
2026-07-08 | AC: 1546 | hours: 1019:10
2026-07-08 | AC: 1934 | hours: 1053:00
2026-07-08 | AC: 1545 | hours: 1770:00
2026-07-08 | AC: 2013 | hours: 1836.0
2026-07-08 | AC: 1544 | hours: 2158:20
2026-07-08 | AC: 1543 | hours: 2218:50
2026-07-08 | AC: 1933 | hours: 2391:35
2026-07-08 | AC: 1931 | hours: 2607:35
2026-07-08 | AC: 1932 | hours: 2724:10
2026-07-08 | AC: 1541 | hours: 2724:10
2026-07-08 | AC: 1542 | hours: 4066:50
2026-07-08 | AC: 1922 | hours: 4687:25
2026-07-08 | AC: 2012 | hours: 4690.7
2026-07-08 | AC: 2011 | hours: 4725.7
2026-07-08 | AC: 2221 | hours: 4930:40
2026-07-08 | AC: 1521 | hours: 5356:35
2026-07-08 | AC: 1921 | hours: 5511:55
2026-07-08 | AC: 2222 | hours: 5996:50
2026-07-08 | AC: 1916 | hours: 8231:00
2026-07-08 | AC: 1915 | hours: 8304:00
2026-07-08 | AC: 1914 | hours: 8527:00
2026-07-08 | AC: 1911 | hours: 8902:20
2026-07-08 | AC: 1533 | hours: 9173:35
2026-07-08 | AC: 1912 | hours: 9283:00
2026-07-08 | AC: 1918 | hours: 9668:30
2026-07-08 | AC: 1913 | hours: 9679:30
2026-07-08 | AC: 1531 | hours: 10330:00
2026-07-08 | AC: 1535 | hours: 10828:50
2026-07-08 | AC: 1534 | hours: 10924:20
2026-07-08 | AC: 1532 | hours: 10938:50
2026-07-09 | AC: 2512 | hours: 84.2
2026-07-09 | AC: 2511 | hours: 86.1
2026-07-09 | AC: 2612 | hours: 304:50
2026-07-09 | AC: 2611 | hours: 313:45
2026-07-09 | AC: 1935 | hours: 774:50
2026-07-09 | AC: 1547 | hours: 863:30
2026-07-09 | AC: 1546 | hours: 1019:10
2026-07-09 | AC: 1934 | hours: 1055:30
2026-07-09 | AC: 1545 | hours: 1771:20
2026-07-09 | AC: 2013 | hours: 1836.0
2026-07-09 | AC: 1544 | hours: 2159:40
2026-07-09 | AC: 1543 | hours: 2221:30
2026-07-09 | AC: 1933 | hours: 2392:35
2026-07-09 | AC: 1931 | hours: 2607:35
2026-07-09 | AC: 1932 | hours: 2724:10
2026-07-09 | AC: 1541 | hours: 2727:20
2026-07-09 | AC: 1542 | hours: 4066:50
2026-07-09 | AC: 1922 | hours: 4687:25
2026-07-09 | AC: 2012 | hours: 4690.7
2026-07-09 | AC: 2011 | hours: 4725.7
2026-07-09 | AC: 2221 | hours: 4932:05
2026-07-09 | AC: 1521 | hours: 5356:35
2026-07-09 | AC: 1921 | hours: 5514:00
2026-07-09 | AC: 2222 | hours: 5996:50
2026-07-09 | AC: 1916 | hours: 8231:00
2026-07-09 | AC: 1915 | hours: 8304:00
2026-07-09 | AC: 1914 | hours: 8527:00
2026-07-09 | AC: 1911 | hours: 8902:20
2026-07-09 | AC: 1533 | hours: 9173:35
2026-07-09 | AC: 1912 | hours: 9283:00
2026-07-09 | AC: 1918 | hours: 9668:30
2026-07-09 | AC: 1913 | hours: 9679:30
2026-07-09 | AC: 1531 | hours: 10330:00
2026-07-09 | AC: 1535 | hours: 10831:30
2026-07-09 | AC: 1534 | hours: 10924:20
2026-07-09 | AC: 1532 | hours: 10938:50
2026-07-10 | AC: 2512 | hours: 84.2
2026-07-10 | AC: 2511 | hours: 86.1
2026-07-10 | AC: 2612 | hours: 304:50
2026-07-10 | AC: 2611 | hours: 313:45
2026-07-10 | AC: 1935 | hours: 774:50
2026-07-10 | AC: 1547 | hours: 863:30
2026-07-10 | AC: 1546 | hours: 1019:10
2026-07-10 | AC: 1934 | hours: 1055:30
2026-07-10 | AC: 1545 | hours: 1771:20
2026-07-10 | AC: 2013 | hours: 1836.0
2026-07-10 | AC: 1544 | hours: 2159:40
2026-07-10 | AC: 1543 | hours: 2227:50
2026-07-10 | AC: 1933 | hours: 2393:35
2026-07-10 | AC: 1931 | hours: 2608:35
2026-07-10 | AC: 1932 | hours: 2724:10
2026-07-10 | AC: 1541 | hours: 2727:20
2026-07-10 | AC: 1542 | hours: 4066:50
2026-07-10 | AC: 1922 | hours: 4687:25
2026-07-10 | AC: 2012 | hours: 4690.7
2026-07-10 | AC: 2011 | hours: 4725.7
2026-07-10 | AC: 2221 | hours: 4932:05
2026-07-10 | AC: 1521 | hours: 5356:35
2026-07-10 | AC: 1921 | hours: 5514:00
2026-07-10 | AC: 2222 | hours: 5996:50
2026-07-10 | AC: 1916 | hours: 8232:00
2026-07-10 | AC: 1915 | hours: 8304:00
2026-07-10 | AC: 1914 | hours: 8527:00
2026-07-10 | AC: 1911 | hours: 8902:20
2026-07-10 | AC: 1533 | hours: 9173:35
2026-07-10 | AC: 1912 | hours: 9283:00
2026-07-10 | AC: 1918 | hours: 9668:30
2026-07-10 | AC: 1913 | hours: 9679:30
2026-07-10 | AC: 1531 | hours: 10330:00
2026-07-10 | AC: 1535 | hours: 10835:00
2026-07-10 | AC: 1534 | hours: 10924:20
2026-07-10 | AC: 1532 | hours: 10938:50
2026-07-11 | AC: 2512 | hours: 84.2
2026-07-11 | AC: 2511 | hours: 86.1
2026-07-11 | AC: 2612 | hours: 304:50
2026-07-11 | AC: 2611 | hours: 313:45
2026-07-11 | AC: 1935 | hours: 774:50
2026-07-11 | AC: 1547 | hours: 863:30
2026-07-11 | AC: 1546 | hours: 1019:10
2026-07-11 | AC: 1934 | hours: 1055:30
2026-07-11 | AC: 1545 | hours: 1771:20
2026-07-11 | AC: 2013 | hours: 1836.0
2026-07-11 | AC: 1544 | hours: 2159:40
2026-07-11 | AC: 1543 | hours: 2227:50
2026-07-11 | AC: 1933 | hours: 2393:35
2026-07-11 | AC: 1931 | hours: 2608:35
2026-07-11 | AC: 1932 | hours: 2724:10
2026-07-11 | AC: 1541 | hours: 2727:20
2026-07-11 | AC: 1542 | hours: 4066:50
2026-07-11 | AC: 1922 | hours: 4688:10
2026-07-11 | AC: 2012 | hours: 4690.7
2026-07-11 | AC: 2011 | hours: 4725.7
2026-07-11 | AC: 2221 | hours: 4932:05
2026-07-11 | AC: 1521 | hours: 5356:35
2026-07-11 | AC: 1921 | hours: 5514:00
2026-07-11 | AC: 2222 | hours: 5996:50
2026-07-11 | AC: 1916 | hours: 8232:00
2026-07-11 | AC: 1915 | hours: 8304:00
2026-07-11 | AC: 1914 | hours: 8527:00
2026-07-11 | AC: 1911 | hours: 8902:20
2026-07-11 | AC: 1533 | hours: 9173:35
2026-07-11 | AC: 1912 | hours: 9283:00
2026-07-11 | AC: 1918 | hours: 9668:30
2026-07-11 | AC: 1913 | hours: 9679:30
2026-07-11 | AC: 1531 | hours: 10330:00
2026-07-11 | AC: 1535 | hours: 10835:00
2026-07-11 | AC: 1534 | hours: 10924:20
2026-07-11 | AC: 1532 | hours: 10938:50
2026-07-12 | AC: 1916 | hours: -
2026-07-12 | AC: 2512 | hours: 84.2
2026-07-12 | AC: 2511 | hours: 86.1
2026-07-12 | AC: 2612 | hours: 304:50
2026-07-12 | AC: 2611 | hours: 313:45
2026-07-12 | AC: 1935 | hours: 774:50
2026-07-12 | AC: 1547 | hours: 863:30
2026-07-12 | AC: 1546 | hours: 1019:10
2026-07-12 | AC: 1934 | hours: 1055:30
2026-07-12 | AC: 1545 | hours: 1771:20
2026-07-12 | AC: 2013 | hours: 1836.0
2026-07-12 | AC: 1544 | hours: 2159:40
2026-07-12 | AC: 1543 | hours: 2232:30
2026-07-12 | AC: 1933 | hours: 2393:35
2026-07-12 | AC: 1931 | hours: 2608:35
2026-07-12 | AC: 1932 | hours: 2724:10
2026-07-12 | AC: 1541 | hours: 2727:20
2026-07-12 | AC: 1542 | hours: 4066:50
2026-07-12 | AC: 1922 | hours: 4688:10
2026-07-12 | AC: 2012 | hours: 4690.7
2026-07-12 | AC: 2011 | hours: 4725.7
2026-07-12 | AC: 2221 | hours: 4932:05
2026-07-12 | AC: 1521 | hours: 5356:35
2026-07-12 | AC: 1921 | hours: 5514:00
2026-07-12 | AC: 2222 | hours: 5996:50
2026-07-12 | AC: 1915 | hours: 8304:00
2026-07-12 | AC: 1914 | hours: 8527:00
2026-07-12 | AC: 1911 | hours: 8902:20
2026-07-12 | AC: 1533 | hours: 9173:35
2026-07-12 | AC: 1912 | hours: 9283:00
2026-07-12 | AC: 1918 | hours: 9668:30
2026-07-12 | AC: 1913 | hours: 9679:30
2026-07-12 | AC: 1531 | hours: 10330:00
2026-07-12 | AC: 1535 | hours: 10841:20
2026-07-12 | AC: 1534 | hours: 10924:20
2026-07-12 | AC: 1532 | hours: 10938:50
2026-07-13 | AC: 2512 | hours: 84.2
2026-07-13 | AC: 2511 | hours: 86.1
2026-07-13 | AC: 2612 | hours: 304:50
2026-07-13 | AC: 2611 | hours: 313:45
2026-07-13 | AC: 1935 | hours: 774:50
2026-07-13 | AC: 1547 | hours: 864:50
2026-07-13 | AC: 1546 | hours: 1019:10
2026-07-13 | AC: 1934 | hours: 1055:30
2026-07-13 | AC: 1545 | hours: 1771:20
2026-07-13 | AC: 2013 | hours: 1836.0
2026-07-13 | AC: 1544 | hours: 2161:00
2026-07-13 | AC: 1543 | hours: 2232:30
2026-07-13 | AC: 1933 | hours: 2393:35
2026-07-13 | AC: 1931 | hours: 2608:35
2026-07-13 | AC: 1932 | hours: 2724:10
2026-07-13 | AC: 1541 | hours: 2727:20
2026-07-13 | AC: 1542 | hours: 4066:50
2026-07-13 | AC: 1922 | hours: 4688:10
2026-07-13 | AC: 2012 | hours: 4690.7
2026-07-13 | AC: 2011 | hours: 4725.7
2026-07-13 | AC: 2221 | hours: 4933:40
2026-07-13 | AC: 1521 | hours: 5356:35
2026-07-13 | AC: 1921 | hours: 5514:00
2026-07-13 | AC: 2222 | hours: 5996:50
2026-07-13 | AC: 1916 | hours: 8232:00
2026-07-13 | AC: 1915 | hours: 8304:00
2026-07-13 | AC: 1914 | hours: 8527:00
2026-07-13 | AC: 1911 | hours: 8902:20
2026-07-13 | AC: 1533 | hours: 9173:35
2026-07-13 | AC: 1912 | hours: 9283:00
2026-07-13 | AC: 1918 | hours: 9668:30
2026-07-13 | AC: 1913 | hours: 9679:30
2026-07-13 | AC: 1531 | hours: 10330:00
2026-07-13 | AC: 1535 | hours: 10841:20
2026-07-13 | AC: 1534 | hours: 10924:20
2026-07-13 | AC: 1532 | hours: 10938:50
2026-07-14 | AC: 2512 | hours: 84.2
2026-07-14 | AC: 2511 | hours: 86.1
2026-07-14 | AC: 2612 | hours: 304:50
2026-07-14 | AC: 2611 | hours: 313:45
2026-07-14 | AC: 1935 | hours: 774:50
2026-07-14 | AC: 1547 | hours: 866:10
2026-07-14 | AC: 1546 | hours: 1019:10
2026-07-14 | AC: 1934 | hours: 1055:30
2026-07-14 | AC: 1545 | hours: 1773:50
2026-07-14 | AC: 2013 | hours: 1836.0
2026-07-14 | AC: 1544 | hours: 2162:30
2026-07-14 | AC: 1543 | hours: 2239:10
2026-07-14 | AC: 1933 | hours: 2393:35
2026-07-14 | AC: 1931 | hours: 2609:25
2026-07-14 | AC: 1932 | hours: 2724:10
2026-07-14 | AC: 1541 | hours: 2727:20
2026-07-14 | AC: 1542 | hours: 4066:50
2026-07-14 | AC: 1922 | hours: 4688:10
2026-07-14 | AC: 2012 | hours: 4690.7
2026-07-14 | AC: 2011 | hours: 4725.7
2026-07-14 | AC: 2221 | hours: 4935:10
2026-07-14 | AC: 1521 | hours: 5356:35
2026-07-14 | AC: 1921 | hours: 5514:00
2026-07-14 | AC: 2222 | hours: 5996:50
2026-07-14 | AC: 1916 | hours: 8232:50
2026-07-14 | AC: 1915 | hours: 8304:00
2026-07-14 | AC: 1914 | hours: 8527:00
2026-07-14 | AC: 1911 | hours: 8902:20
2026-07-14 | AC: 1533 | hours: 9173:35
2026-07-14 | AC: 1912 | hours: 9283:00
2026-07-14 | AC: 1918 | hours: 9668:30
2026-07-14 | AC: 1913 | hours: 9679:30
2026-07-14 | AC: 1531 | hours: 10331:30
2026-07-14 | AC: 1535 | hours: 10845:00
2026-07-14 | AC: 1534 | hours: 10924:20
2026-07-14 | AC: 1532 | hours: 10938:50
2026-07-15 | AC: 2512 | hours: 84.2
2026-07-15 | AC: 2511 | hours: 86.1
2026-07-15 | AC: 2612 | hours: 306:00
2026-07-15 | AC: 2611 | hours: 315:10
2026-07-15 | AC: 1935 | hours: 774:50
2026-07-15 | AC: 1547 | hours: 867:30
2026-07-15 | AC: 1546 | hours: 1019:10
2026-07-15 | AC: 1934 | hours: 1058:00
2026-07-15 | AC: 1545 | hours: 1775:10
2026-07-15 | AC: 2013 | hours: 1836.0
2026-07-15 | AC: 1544 | hours: 2162:30
2026-07-15 | AC: 1543 | hours: 2239:10
2026-07-15 | AC: 1933 | hours: 2395:35
2026-07-15 | AC: 1931 | hours: 2610:35
2026-07-15 | AC: 1932 | hours: 2724:10
2026-07-15 | AC: 1541 | hours: 2730:10
2026-07-15 | AC: 1542 | hours: 4066:50
2026-07-15 | AC: 2012 | hours: 4690.7
2026-07-15 | AC: 1922 | hours: 4690:55
2026-07-15 | AC: 2011 | hours: 4725.7
2026-07-15 | AC: 2221 | hours: 4938:00
2026-07-15 | AC: 1521 | hours: 5356:35
2026-07-15 | AC: 1921 | hours: 5516:40
2026-07-15 | AC: 2222 | hours: 5996:50
2026-07-15 | AC: 1916 | hours: 8234:00
2026-07-15 | AC: 1915 | hours: 8304:00
2026-07-15 | AC: 1914 | hours: 8527:00
2026-07-15 | AC: 1911 | hours: 8902:20
2026-07-15 | AC: 1533 | hours: 9173:35
2026-07-15 | AC: 1912 | hours: 9283:00
2026-07-15 | AC: 1918 | hours: 9668:30
2026-07-15 | AC: 1913 | hours: 9679:30
2026-07-15 | AC: 1531 | hours: 10331:30
2026-07-15 | AC: 1535 | hours: 10845:00
2026-07-15 | AC: 1534 | hours: 10924:20
2026-07-15 | AC: 1532 | hours: 10938:50
2026-07-16 | AC: 1541 | hours: -
2026-07-16 | AC: 2512 | hours: 84.2
2026-07-16 | AC: 2511 | hours: 86.1
2026-07-16 | AC: 2612 | hours: 306:00
2026-07-16 | AC: 2611 | hours: 315:10
2026-07-16 | AC: 1547 | hours: 868:20
2026-07-16 | AC: 1546 | hours: 1019:10
2026-07-16 | AC: 1545 | hours: 1776:30
2026-07-16 | AC: 2013 | hours: 1836.0
2026-07-16 | AC: 1544 | hours: 2162:30
2026-07-16 | AC: 1543 | hours: 2239:10
2026-07-16 | AC: 1542 | hours: 4066:50
2026-07-16 | AC: 2012 | hours: 4690.7
2026-07-16 | AC: 2011 | hours: 4725.7
2026-07-16 | AC: 2221 | hours: 4939:55
2026-07-16 | AC: 1521 | hours: 5356:35
2026-07-16 | AC: 2222 | hours: 5996:50
2026-07-16 | AC: 1916 | hours: 8235:40
2026-07-16 | AC: 1933 | hours: 8235:40
2026-07-16 | AC: 1915 | hours: 8304:00
2026-07-16 | AC: 1932 | hours: 8304:00
2026-07-16 | AC: 1914 | hours: 8527:00
2026-07-16 | AC: 1931 | hours: 8527:00
2026-07-16 | AC: 1911 | hours: 8902:20
2026-07-16 | AC: 1918 | hours: 8902:20
2026-07-16 | AC: 1934 | hours: 8902:20
2026-07-16 | AC: 1533 | hours: 9173:35
2026-07-16 | AC: 1912 | hours: 9283:00
